LAMMPS data file via write_data, version 2 Apr 2025, timestep = 9800000, units = metal

771 atoms
4 atom types

-0.10707435105464036 19.897301565277537 xlo xhi
-0.10707435105464036 19.897301565277537 ylo yhi
-0.10707435105464036 19.897301565277537 zlo zhi

Masses

1 15.999
2 1.008
3 24.305
4 35.453

Atoms # atomic/kk

453 2 19.751599093494704 0.44393926493236635 4.0621164027489085 11 1 0
193 1 1.8585697271508668 3.0866153120024613 4.489147742464779 11 7 2
15 2 3.175570118342226 19.73911535060816 4.700034688057899 9 1 -1
195 2 1.0980948147185514 2.3987476209461103 4.528144549478743 11 7 2
92 2 3.961176847517052 2.885797104627318 1.4335680956097125 9 7 4
452 2 -0.0843414946663539 1.5151179967449349 2.87616106235477 12 1 0
648 2 0.6283204499277572 1.9127793230761632 0.8131111557647733 9 3 2
451 1 19.632583400090084 1.365373486643378 3.835842769064129 11 1 0
646 1 19.7095963245306 1.7687330663023082 1.1262044653298684 8 3 2
72 2 19.55054898999869 0.8090123868682738 1.1102708316904137 8 2 2
745 1 2.247619848251254 2.795030033687613 0.11798028312849118 11 7 4
747 2 2.131822306031233 3.7157740436162463 -0.07066532024835337 11 7 4
665 2 3.9949813631692477 0.7067214842897498 2.546688981675602 12 7 0
91 1 4.690823992091339 2.4093883525903053 1.8395688686451563 9 7 4
485 2 5.29221692691983 2.9559010524872753 2.354009236692745 9 7 4
411 2 7.773274936555266 0.2520205850677521 1.0256643715062048 11 3 4
293 2 8.56064089193251 1.2125751154068316 3.7352631057047048 8 5 4
664 1 8.570596449335332 1.6595965355758533 1.9688588254395107 8 2 2
17 2 9.470547864400277 1.8457426441429106 1.5911419491574443 8 1 1
666 2 8.000088961448144 2.44657646628826 1.8371144249375069 8 2 2
733 1 6.432746909966669 4.42166048908553 2.860781955492334 12 5 1
734 2 5.92018751390916 4.5338497800450925 3.7557903016075707 12 5 1
177 2 5.288780990137053 1.8416524680567443 0.29949258360538694 11 4 1
372 2 13.813674426627644 19.743003847128158 2.169355845348817 11 2 2
442 1 13.049529973481695 0.2653752070501792 3.9084996996044827 10 5 0
580 1 10.802314917715517 2.178995899646388 0.7670071741989709 8 8 2
581 2 11.181949293661255 1.8920715903906578 -0.06630103505142275 8 8 2
77 2 13.13216428592482 1.2411721817278614 4.062910717230789 10 6 0
582 2 11.46821189620419 2.7261877772190135 1.2306594196961367 8 8 2
606 2 13.711447774179076 2.669674057917264 2.622809774817999 9 3 2
604 1 12.93948214159203 3.325011856137373 2.539002623072042 9 3 2
605 2 12.545539380376121 3.486803056029156 3.426951423498255 9 3 2
567 2 13.253698950719011 4.644003766726067 1.3554452774442833 9 8 2
495 2 15.639706301580505 2.284150343453351 4.215876665883338 9 7 1
440 2 14.910864368792522 4.39499603692856 19.79799964928879 12 2 2
507 2 15.911659528485972 0.2689746305270243 0.8399893980327051 7 4 4
505 1 16.893594370823735 0.46932488821061225 0.8665889996032464 7 4 4
441 2 16.4787233855158 4.144523733142327 19.55804415474229 12 2 2
289 1 17.207877607286306 2.5774960848231894 3.2988648460886747 9 3 2
185 2 18.07852058262808 2.2177225070380278 3.525552886313293 10 3 2
506 2 17.195871424126132 0.8338767439052819 0.03937671471123221 7 4 4
290 2 16.936874796911773 1.9254356127406829 2.6242956538120006 9 3 2
68 2 18.501932511068084 3.2069596740802755 0.43117565736026936 9 6 3
537 2 18.76592073461142 4.694839026663723 0.12769172106040425 9 6 2
456 2 1.8259601791969542 9.359786862386308 0.2771772537388771 8 4 3
288 2 3.0908661171189693 6.775782809147844 3.6414688181093036 11 3 3
407 2 4.093094519688101 5.832597830343766 4.261775980951043 11 3 3
406 1 4.005012359038204 6.766261410266175 3.922305055363375 11 3 3
612 2 0.605128477167789 6.411022107520607 1.0798205517920145 11 6 3
718 1 1.332543460553726 7.3291174317045495 2.3387229734879096 14 8 0
719 2 0.5703214307415071 7.595151798624677 2.9061168984856445 14 8 0
720 2 1.800180495140049 8.1585135473223 1.957145496937028 14 8 0
667 1 2.5270799092457277 9.1946804070526 0.9303205803970863 9 5 3
66 2 4.978009265383902 6.864804116157936 2.5567973314564223 12 5 4
610 1 19.81988656547332 6.013021890411328 0.5348724475408123 10 6 3
408 2 6.2846978593538125 5.285128156581605 2.426592355443884 12 6 1
494 2 5.639117103157103 7.046608377720543 1.1980543125241634 12 5 4
259 1 9.534498161397698 5.115552738575647 3.6446806241642395 9 5 1
260 2 8.742790319382134 4.912939399775459 3.127226981778976 9 5 1
218 2 6.031795812647266 10.5867717089471 5.3798624422378865 12 6 2
358 1 6.538617308889908 10.686965428939095 4.556274479442547 12 6 2
685 1 5.865568039519905 6.747639901990507 2.090796473767744 12 5 4
261 2 9.898414489700196 5.883710183646205 3.1727362845893485 9 5 1
750 2 9.448903905166592 8.157268411729373 2.787934641625628 9 1 2
279 2 7.063702747349103 7.982502589178214 2.5435126914724298 11 3 1
277 1 7.740810639923872 8.736007324821509 2.7604680715069216 11 3 1
278 2 7.366805371657426 9.020535803969745 3.577712214013188 11 3 1
748 1 10.252164015028532 7.589513467599743 2.682785154701647 9 1 2
432 2 12.360296868360075 9.54418700937063 4.523084867885936 9 4 0
749 2 10.3695649155362 7.713120240471755 1.6873779013863035 9 1 2
511 1 9.971259898323941 7.904423171397351 0.009367417386805058 8 2 -1
732 2 11.903638896431804 8.478047001234843 3.4242645612104408 9 4 -1
471 2 15.523566578066644 8.926442738485584 3.6303393088729674 14 4 -2
565 1 13.38221014927854 5.115443008653183 0.5253963985963067 9 8 2
566 2 13.71968621755378 6.0124192086313135 0.738811677620978 9 8 2
469 1 15.073849525599572 8.04771120184614 3.6317236428844266 14 4 -2
430 1 12.552052098241507 9.170238494724346 3.5819509974824366 9 4 0
470 2 14.066270558373558 8.309898690952355 3.535247434538433 14 4 -2
211 1 15.023280040246746 7.346251931873498 1.0823057396900104 9 6 -3
212 2 14.805899861793572 8.31248314315423 0.8311418103668347 9 6 -3
213 2 15.05713801435587 7.478010864398479 2.070812049269292 9 6 -3
309 2 17.468693558056238 4.476670207017828 3.3088375117157294 11 8 3
307 1 17.667036071915803 5.347361700167417 3.8986015657651567 11 8 3
473 2 17.610566160278722 6.0345103250083385 3.2127477673057214 11 8 3
128 2 18.782246739737815 6.870466127226548 1.6675641452769516 8 6 2
129 2 17.25923598639379 7.404060378168563 1.3389705101078426 8 6 2
127 1 17.932863653577172 7.232729863423369 2.074345916700375 8 6 2
240 2 17.55366192149041 9.100416022342335 1.2996059357042855 7 7 0
659 2 0.24392688409808222 11.974457934921103 2.694716836009446 13 3 0
658 1 -0.024930329614678268 12.221016318937039 1.7858369877293725 13 3 0
668 2 3.021573739309404 10.125399626222006 0.951695438047165 9 5 3
82 1 4.024371453195264 11.125096233599379 1.462951601633882 11 3 1
215 2 3.8814173163525725 11.393967446009023 2.341096988455416 10 3 1
83 2 4.953917660683316 11.395186990285204 1.2129166669362317 11 3 1
654 2 1.108181875294188 12.138907136758707 5.048667423652505 8 6 2
652 1 0.3287338592643296 11.712379197903331 4.6690330541108995 8 6 2
739 1 0.984620309742577 14.76073487778842 0.6984737304697934 10 4 -1
740 2 0.7322036372392559 13.893477533749897 1.0632476786045886 10 4 -1
286 1 3.693408850483486 15.413905519713238 1.1077556306172225 11 5 1
287 2 2.7748415452008057 15.084899493129393 1.002158226728974 11 5 1
462 2 7.420995879478665 10.785834092187905 0.2202686662425625 9 5 1
765 2 6.526781818691571 13.417069871347007 2.7776745935786695 9 5 1
36 2 7.469457454070915 12.390794095869252 2.023834130636305 9 5 0
34 1 7.330988280829395 12.846314494785297 2.9072228153147988 9 5 0
403 1 8.849506106372736 15.106349919517244 3.763772066886466 9 6 7
359 2 6.593990223982794 11.642914402921447 4.314931281705489 12 6 2
461 2 7.292110563253249 10.080101268715026 1.6303268346366502 9 5 1
460 1 6.980061385137795 10.825933284907316 1.0813905921586535 9 5 1
405 2 8.463927492626938 14.166043353567114 3.74552520711258 9 6 7
404 2 9.80613458582086 14.950524270989476 4.060046039244465 9 6 7
541 1 12.046605260718678 16.053725490933537 0.388339157465981 8 6 3
542 2 12.741973807036212 16.488696209839425 -0.09363244376842761 8 6 3
282 2 11.925729222140845 13.664298385209669 4.622055765912741 11 5 0
