LAMMPS data file via write_data, version 2 Apr 2025, timestep = 5500000, units = metal

1530 atoms
2 atom types

0.13540783031294268 24.864592169684208 xlo xhi
0.13540783031294268 24.864592169684208 ylo yhi
0.13540783031294268 24.864592169684208 zlo zhi

Masses

1 1
2 15.998

Atoms # atomic/kk

969 1 1.0286932019681299 3.527527408485316 5.149896127034632 9 3 5
837 1 1.7812221515055306 3.743696893634888 2.490052322677093 10 4 5
836 1 1.633638431425778 4.533099484469538 1.0598695065155301 10 4 5
835 2 1.8870933198521556 3.663183643264339 1.5092600166147556 10 4 5
967 2 1.5657395654135158 3.0954309459621387 4.4084067108906675 9 3 5
869 1 3.7799566435296845 1.1257107255118577 0.9030622792582358 7 6 5
868 2 4.634604675260184 1.3169036710362059 1.3209937407632757 7 6 5
733 2 3.775351201816899 1.1048033553969843 5.283807070264676 7 4 5
734 1 3.1301849540923934 0.40837149520597466 5.023992243369659 7 4 5
968 1 0.9876964193637279 2.2744313123706785 4.28286467435026 9 3 5
672 1 5.127530443079923 1.8832943449233488 4.173138174099529 5 9 5
671 1 5.687296079046757 2.5639735786347013 2.8491810209193607 5 9 5
283 2 4.409476003887708 4.770293363410804 0.35249553953951746 3 4 2
670 2 5.877936785482633 2.4009784157210214 3.8250632636120137 5 9 5
944 1 5.822147393980477 4.666528647129806 4.848388382906051 7 5 5
1399 2 9.949074132600664 3.326331911666173 4.882167925902649 10 8 5
1400 1 9.264840433490015 3.187346226015085 4.159782040989608 10 8 5
929 1 8.56639671553609 1.5233449433772093 2.1388140741318376 9 5 8
928 2 8.396152109790567 2.4239737503918395 1.7038214568924226 9 5 8
1167 1 6.943960894368136 1.629167960289178 5.002459353860906 9 5 1
1165 2 7.213273118368446 1.5216450572620217 5.949540091610981 9 4 1
1401 1 10.38773872261748 4.182758917878905 4.674536032336527 10 8 5
615 1 7.557430722600059 2.493565638055773 24.864581992464995 5 2 3
930 1 9.376678282601803 2.699794481713734 1.5453848738493978 9 5 8
325 2 11.152257022172133 2.797895793887302 1.0086852666537955 10 3 8
326 1 11.645724436072266 2.0219855827957858 1.3796682304311152 10 3 8
10 2 13.616918229496655 0.6000797836164974 4.777291124985236 7 5 4
398 1 14.222008565653637 5.199212612098744 2.096535269487417 10 6 2
475 2 12.992790160185503 0.9284269100976695 2.0926906524506417 8 3 3
477 1 13.350399728493407 1.0653927751693173 1.2058284990970365 8 3 3
12 1 13.494824231102587 0.88351863668244 3.843034454584627 7 5 4
327 1 11.683165048891953 3.5734748345658174 1.2032962034760613 10 3 8
590 1 18.438288391526257 3.6769311627793346 4.961975008038701 7 0 2
591 1 19.395805279742643 3.103779476472348 3.902184063581473 7 0 2
764 1 17.21359823827989 3.2863320060027483 2.5328326252151894 10 1 5
763 2 16.679262762842328 3.3679549332031438 1.716107027541779 10 2 5
375 1 18.36451746527435 5.767344239716078 5.257259518889168 10 7 3
589 2 18.527597900475957 2.922315911134672 4.344738691146795 7 0 2
399 1 15.531815556762702 4.483524202488724 1.9779800182220921 10 6 2
765 1 17.216211372164146 3.4698543905660086 0.8971983341560356 10 2 5
659 1 17.605573577443653 24.278056291157053 4.787698322978031 7 5 6
1491 1 15.098409443741085 4.49989961184769 5.2923287118708515 8 7 3
579 1 16.7962474623498 1.247096068651543 1.462074193979569 14 4 1
677 1 20.875547619986367 4.046954052327372 2.215533334533193 4 2 2
489 1 22.038185244637667 3.4370172908415393 5.175856213827577 7 6 4
678 1 21.714025850433845 2.7183107579320693 2.6395309922756214 4 2 2
